Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,label_encoded,hierarchy_encoded,mean_flight_length_per_label,is_recent_flight
15644,0,0.733649367915853,-0.01154996030652209,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15646,1,-1.4025375222303829,-1.0318715689961524,engine failure/fire/time out,engine,0,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15647,1,-0.6904752255149709,-0.2526099857637796,engine failure/fire/time out,engine,0,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15649,1,-0.6904752255149709,-0.039590713736822214,engine failure/fire/time out,engine,0,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15652,1,-0.6904752255149709,-0.10969259731257251,engine failure/fire/time out,engine,0,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15653,0,0.733649367915853,-1.1517231763998543,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15657,0,0.733649367915853,-1.5596709117890595,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15658,0,0.733649367915853,0.3186072978244309,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15663,0,0.733649367915853,0.07347684041761376,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15666,1,-0.6904752255149709,1.129075526003428,engine failure/fire/time out,engine,0,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15667,0,0.733649367915853,-1.187904793729274,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15670,0,1.4457116646312649,0.009706739874511872,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15671,0,0.733649367915853,0.06624051695172986,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15672,0,0.733649367915853,0.25438492706471133,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15673,0,0.733649367915853,0.650573636821855,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15674,0,0.733649367915853,-1.1024257227885204,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15677,1,-0.6904752255149709,-0.7293027940788817,engine failure/fire/time out,engine,0,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15679,0,0.733649367915853,0.2697621144297146,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15680,1,-0.6904752255149709,0.3448389703882601,engine failure/fire/time out,engine,0,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15683,0,0.733649367915853,-1.037751081812183,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15684,1,-0.6904752255149709,0.9015836070447029,engine failure/fire/time out,engine,0,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15686,1,-1.4025375222303829,-0.5040722262032452,engine failure/fire/time out,engine,0,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15688,0,0.733649367915853,0.2923756252606018,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15689,1,-0.6904752255149709,0.08478359583305736,engine failure/fire/time out,engine,0,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15690,0,0.733649367915853,-0.22999647493289238,engine failure/fire/time out,engine,0,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15691,1,-0.6904752255149709,1.0711849382763567,engine failure/fire/time out,engine,1,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15693,1,-0.6904752255149709,-0.7433231707940317,engine failure/fire/time out,engine,1,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15697,1,-0.6904752255149709,1.5094347781789506,engine failure/fire/time out,engine,1,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15701,1,-1.4025375222303829,-1.454291951317125,engine failure/fire/time out,engine,1,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15702,1,-0.6904752255149709,2.5966923789280068,engine failure/fire/time out,engine,1,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15704,0,0.733649367915853,-0.2580372283631925,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15708,0,0.733649367915853,-0.645632804004599,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15710,0,0.733649367915853,-0.21688063865097781,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15712,1,-0.6904752255149709,0.10106532363129614,engine failure/fire/time out,engine,1,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15714,0,0.733649367915853,-1.0391078924620363,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15715,0,0.733649367915853,-0.6940257171826976,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15716,1,-0.6904752255149709,-0.18748307457082447,engine failure/fire/time out,engine,1,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15717,0,0.733649367915853,-0.40547731898057704,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15720,0,0.733649367915853,0.7980137274392395,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15722,1,-0.6904752255149709,0.3054914615425164,engine failure/fire/time out,engine,1,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15723,1,-0.6904752255149709,-0.15356280832449368,engine failure/fire/time out,engine,1,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15725,0,0.733649367915853,-0.5610582734970809,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15727,0,0.733649367915853,0.5090130590205011,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15728,0,1.4457116646312649,0.33307994475619873,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15730,1,-0.6904752255149709,0.36835702165238277,engine failure/fire/time out,engine,1,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15732,1,-0.6904752255149709,-1.6867588426586455,engine failure/fire/time out,engine,1,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15734,1,-0.6904752255149709,0.6501213666052372,engine failure/fire/time out,engine,1,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15735,0,0.733649367915853,-1.2290613834414887,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15737,0,0.733649367915853,-0.4271862893782287,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15738,1,-0.6904752255149709,-0.20376480236906325,engine failure/fire/time out,engine,1,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15740,1,-1.4025375222303829,-0.8790042357793548,engine failure/fire/time out,engine,1,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15741,1,-0.6904752255149709,0.3317231341063455,engine failure/fire/time out,engine,1,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15742,1,-0.6904752255149709,0.3746888046850312,engine failure/fire/time out,engine,1,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15743,1,-0.6904752255149709,-1.5031371347118414,engine failure/fire/time out,engine,1,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15745,1,-0.6904752255149709,-2.06666582461755,engine failure/fire/time out,engine,1,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15747,1,-0.6904752255149709,-0.0006954751076962372,engine failure/fire/time out,engine,1,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15752,1,-1.4025375222303829,-0.3466821908202703,engine failure/fire/time out,engine,1,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15754,0,0.733649367915853,0.49318360143888007,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15755,0,0.733649367915853,-0.7234232812628509,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15756,1,-0.6904752255149709,0.572783159563603,engine failure/fire/time out,engine,1,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15757,0,0.733649367915853,0.23855546948309028,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15758,0,0.733649367915853,-1.182477551129861,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15763,1,-0.6904752255149709,-0.9970467623165861,engine failure/fire/time out,engine,1,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15765,1,-0.6904752255149709,-0.6800053404675476,engine failure/fire/time out,engine,1,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15766,0,0.733649367915853,-0.8423703482333176,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15767,0,1.4457116646312649,-0.2281873940664214,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15768,0,0.733649367915853,-1.3769537442754909,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15770,0,0.733649367915853,-0.4127136424464609,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15771,0,0.733649367915853,-0.1314015677102242,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15775,1,-0.6904752255149709,-0.3403504077876219,engine failure/fire/time out,engine,1,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15779,0,0.733649367915853,0.17161947742366418,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15780,1,-0.6904752255149709,0.037747493304811995,engine failure/fire/time out,engine,1,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15781,0,0.733649367915853,-1.0743849693582201,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15782,0,1.4457116646312649,-0.9237789872245116,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15783,1,-0.6904752255149709,0.10875391731379778,engine failure/fire/time out,engine,1,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15785,0,1.4457116646312649,-0.2788416583276087,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15786,0,1.4457116646312649,-0.4895995792714774,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15790,0,0.733649367915853,-0.22954420471627465,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15791,1,-0.6904752255149709,-0.5533696798145793,engine failure/fire/time out,engine,1,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15794,1,-0.6904752255149709,1.8472806299924054,engine failure/fire/time out,engine,1,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15797,0,1.4457116646312649,3.2556500845400596,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15802,0,0.733649367915853,2.1792469689898293,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15803,0,1.4457116646312649,-0.348943541903359,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15806,0,1.4457116646312649,4.501654531321944,engine failure/fire/time out,engine,1,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15812,1,-0.6904752255149709,0.1078493768805623,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15814,0,0.733649367915853,0.9459060882732417,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15817,1,-1.4025375222303829,-0.31095284370746856,engine failure/fire/time out,engine,2,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15821,1,-0.6904752255149709,-0.9192562850583341,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15823,0,1.4457116646312649,1.6496385453304512,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15826,0,0.733649367915853,-0.961769685420402,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15828,1,-0.6904752255149709,-1.1164460995036705,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15832,1,-0.6904752255149709,-0.3159278160902637,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15833,0,1.4457116646312649,0.5935875895280193,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15834,1,-0.6904752255149709,0.024179386806279676,engine failure/fire/time out,engine,2,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15837,1,-0.6904752255149709,0.6270555855577323,engine failure/fire/time out,engine,2,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15839,0,1.4457116646312649,0.5406719741837432,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15843,1,-0.6904752255149709,1.6202409812502978,engine failure/fire/time out,engine,2,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15844,1,-0.6904752255149709,1.6283818451494172,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15845,0,1.4457116646312649,0.09473354059864772,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15849,1,-0.6904752255149709,0.14357872399336408,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15851,1,-0.6904752255149709,-0.9690060088862859,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15855,1,-1.4025375222303829,-0.7220664706129978,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15856,1,-0.6904752255149709,-0.18838761500405996,engine failure/fire/time out,engine,2,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15859,1,-0.6904752255149709,-0.22276015146700848,engine failure/fire/time out,engine,2,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15861,0,0.733649367915853,0.31634594674134225,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15862,1,-1.4025375222303829,-1.1395118805511752,engine failure/fire/time out,engine,2,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15867,0,0.733649367915853,-0.06808373738374007,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15870,0,0.733649367915853,2.2760327953460266,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15871,0,0.733649367915853,1.1358595792526942,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15872,1,-0.6904752255149709,-1.3769537442754909,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15874,1,-0.6904752255149709,1.6632066518289836,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15875,1,-1.4025375222303829,1.7902945826985697,engine failure/fire/time out,engine,2,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15877,1,-1.4025375222303829,-0.5348266009332517,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15881,1,-1.4025375222303829,-0.40592958919719474,engine failure/fire/time out,engine,2,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15882,1,-0.6904752255149709,0.00247041640862797,engine failure/fire/time out,engine,2,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15883,1,-1.4025375222303829,0.27654616767898077,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15884,1,-0.6904752255149709,-0.11738119099507416,engine failure/fire/time out,engine,2,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15885,1,-0.6904752255149709,-0.22276015146700848,engine failure/fire/time out,engine,2,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15887,1,-0.6904752255149709,-2.193301485270519,engine failure/fire/time out,engine,2,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15892,0,0.733649367915853,-0.440754395876761,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15893,0,0.733649367915853,0.08478359583305736,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15895,0,0.733649367915853,-0.5746263799956133,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15896,0,0.733649367915853,1.0006307844839888,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15897,1,-1.4025375222303829,-0.49321774100441934,engine failure/fire/time out,engine,2,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15899,1,-1.4025375222303829,-0.3077869521911443,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15900,0,0.733649367915853,-0.5330175200667808,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15901,1,-0.6904752255149709,-1.8274148800267638,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15902,1,-1.4025375222303829,0.9594741947717741,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15903,1,-0.6904752255149709,0.3303663234564923,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15904,1,-0.6904752255149709,0.037747493304811995,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15905,1,-0.6904752255149709,1.2909882635525802,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15908,1,-1.4025375222303829,-0.5438720052656066,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15912,1,-0.6904752255149709,-0.5049767666364807,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15914,0,0.733649367915853,1.4642077565171763,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15915,1,-0.6904752255149709,0.7509776249109941,engine failure/fire/time out,engine,2,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15916,1,-0.6904752255149709,-0.05361109045197227,engine failure/fire/time out,engine,2,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15918,0,0.733649367915853,0.8192704276202735,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15920,1,-0.6904752255149709,1.2959632359353754,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15921,1,-0.6904752255149709,-0.011097690089904346,engine failure/fire/time out,engine,2,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15923,0,0.733649367915853,-0.09024497799800953,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15925,1,-0.6904752255149709,0.01649079312377803,engine failure/fire/time out,engine,2,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15929,1,-0.6904752255149709,-0.6519645870372475,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15931,1,-0.6904752255149709,-0.7157346875803493,engine failure/fire/time out,engine,2,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15937,0,0.733649367915853,-0.07622460128285946,engine failure/fire/time out,engine,2,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15938,0,0.733649367915853,0.7166050884480456,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15939,1,-0.6904752255149709,0.01649079312377803,engine failure/fire/time out,engine,3,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
15940,0,0.733649367915853,-0.20873977475185843,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15946,0,1.4457116646312649,0.09066310864908803,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15954,0,0.733649367915853,1.0517373189617938,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15956,0,0.733649367915853,0.03051116983892809,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15959,1,-0.6904752255149709,0.4172022050470991,engine failure/fire/time out,engine,3,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15961,1,-0.6904752255149709,1.1358595792526942,engine failure/fire/time out,engine,3,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
15964,1,-0.6904752255149709,0.2489576844652984,engine failure/fire/time out,engine,3,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15965,0,0.733649367915853,0.0449838167706959,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15966,1,-0.6904752255149709,1.1738502774485846,engine failure/fire/time out,engine,3,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15967,1,-0.6904752255149709,1.5153142909949813,engine failure/fire/time out,engine,3,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15968,1,-1.4025375222303829,-1.0255397859635038,engine failure/fire/time out,engine,3,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
15972,0,0.733649367915853,-0.483267796238829,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15975,0,0.733649367915853,-0.028283958321378616,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15976,0,0.733649367915853,0.1996602308539643,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15979,0,1.4457116646312649,0.07121548933452504,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15981,1,-0.6904752255149709,0.3262958915069326,engine failure/fire/time out,engine,3,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15987,1,-0.6904752255149709,0.887110960112935,engine failure/fire/time out,engine,3,4,4,3,0.37882745227735587,8,3,0.02340190556433479,0
15995,0,0.733649367915853,-0.13818562095949039,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15997,0,0.733649367915853,-0.14496967420875653,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
15998,1,-0.6904752255149709,-0.11647665056183867,engine failure/fire/time out,engine,3,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
15999,0,0.733649367915853,-1.426251197886825,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16000,1,-0.6904752255149709,-0.6592009105031313,engine failure/fire/time out,engine,3,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
16001,0,0.733649367915853,-0.45432250237529337,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16003,0,0.733649367915853,1.259781618605956,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16005,1,-1.4025375222303829,2.114120057796874,engine failure/fire/time out,engine,3,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
16006,1,-1.4025375222303829,-1.2711225135869388,engine failure/fire/time out,engine,3,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
16007,0,0.733649367915853,0.15171958789248347,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16008,1,-0.6904752255149709,-0.060847413917856176,engine failure/fire/time out,engine,3,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
16011,1,-1.4025375222303829,-0.8713156420968532,engine failure/fire/time out,engine,3,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
16014,0,1.4457116646312649,-0.07532006084962398,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16016,1,-0.6904752255149709,0.5316265698513883,engine failure/fire/time out,engine,3,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
16020,0,1.4457116646312649,0.27021438464633235,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16023,0,0.733649367915853,-0.44799071934264495,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16025,0,0.733649367915853,0.16438315395778028,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16026,0,0.733649367915853,-0.9287539596073067,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16027,0,1.4457116646312649,0.608060236459787,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16029,0,0.733649367915853,0.05131559980334431,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16030,1,-1.4025375222303829,0.05900419348584596,engine failure/fire/time out,engine,3,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
16031,1,-0.6904752255149709,-1.1236824229695543,engine failure/fire/time out,engine,3,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
16032,0,0.733649367915853,-0.8138773245863997,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16033,1,-0.6904752255149709,-0.2508009048973086,engine failure/fire/time out,engine,3,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
16037,0,0.733649367915853,-0.11557211012860319,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16038,1,-0.6904752255149709,-1.0472487563611557,engine failure/fire/time out,engine,3,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
16039,0,0.733649367915853,-0.8419180780166998,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16040,1,-0.6904752255149709,0.9784695438697193,engine failure/fire/time out,engine,3,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
16041,1,-1.4025375222303829,0.7261027629970181,engine failure/fire/time out,engine,3,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
16043,1,-0.6904752255149709,-0.0703450884668288,engine failure/fire/time out,engine,3,4,4,3,0.968366407922035,8,3,0.02340190556433479,0
16044,0,0.733649367915853,0.3118232445751648,engine failure/fire/time out,engine,3,4,0,0,-0.8002504590120024,8,3,0.02340190556433479,1
16046,1,-1.4025375222303829,-1.4683123280322752,engine failure/fire/time out,engine,3,4,4,3,-0.2107115033673233,8,3,0.02340190556433479,0
16048,1,-0.6904752255149709,0.2987074082932502,engine failure/fire/time out,engine,3,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
16051,1,-0.6904752255149709,-0.2725098752949603,engine failure/fire/time out,engine,3,4,4,3,1.5579053635667142,8,3,0.02340190556433479,0
16052,1,-1.4025375222303829,-0.1734626978556744,engine failure/fire/time out,engine,3,4,4,3,2.1474443192113934,8,3,0.02340190556433479,0
