Time,E135,E140,E142,E161,E165,E167,E181,E235,E240,E242,E261,E265,E267,E281,E335,E340,ESH141A,ESH144A,ESH160A,ESH170,ESH171,ESH172,ESH173,ESH174,ESH175,ESH183,ESH184,ESH241A,ESH244A,ESH260A,ESH270,ESH271,ESH272,ESH273,ESH274,ESH275,ESH283,ESH284,ESH341A,ESH344A,ISH136,ISH162,ISH166,ISH180,ISH236,ISH262,ISH266,ISH280,ISH336,IT140,IT161,IT167,IT181,IT240,IT261,IT267,IT281,IT340,LT500,LT505,ST165,ST265,ST515,ST516,TE128,TE129,TE133,TE228,TE229,TE328,TE329,TE500,TE501,TE502,TE505,TE506,TE507,TE510,TE511
,25.52346039,25.49416351,25.49416351,25.49416351,121.1718893,121.3183737,25.46486664,25.2597847,25.2597847,0.014648661,0.0,0.219729915,0.14648661,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.018182095,1.112025941,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,13.53468158,14.49064507,60.21972895,0.659189746,0.0,0.0,71.86038208,69.84161377,70.24536133,70.82215881,72.11993408,71.77386475,70.90867615,99.3733139,94.09567261,88.84687805,67.15953064,67.64980316,67.21720886,69.38018036,66.43854523
,25.49416351,25.49416351,25.47951508,25.47951508,121.1718893,121.2451315,25.49416351,25.24513626,25.24513626,0.0,0.0,0.219729915,0.219729915,0.014648661,24.21973038,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,13.35569323,14.33874827,60.21972895,0.439459831,0.0,0.0,71.86038208,69.84161377,70.27420807,70.82215881,72.11993408,71.77386475,70.90867615,99.22911072,93.95147705,88.84687805,67.15953064,67.64980316,67.27489471,69.38018036,66.43854523
,25.47951508,25.36232567,25.34767723,25.31838036,121.1718893,121.2451315,25.47951508,25.2597847,25.21583939,0.043945983,0.0,0.29297322,0.219729915,0.014648661,24.23437881,24.16113472,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,-0.003522506,0.012117892,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,13.42210698,14.22367493,60.21972895,0.439459831,0.0,0.0,71.86038208,69.84161377,70.27420807,70.82215881,72.11993408,71.77386475,70.90867615,99.22911072,93.95147705,88.78919983,67.21720886,67.64980316,67.27489471,69.35134125,66.40970612
,25.40627098,25.28908157,25.31838036,25.31838036,120.9521627,121.0254049,25.37697411,25.2597847,25.21583939,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.17578316,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.28802364,4.303664039,0.536074516,0.012117892,-0.045370823,-0.014090026,0.000388,0.004297693,-0.045370823,49.88812273,19.78756919,60.21972895,0.439459831,0.0,0.0,71.88922119,69.84161377,70.24536133,70.7933197,72.11993408,71.77386475,70.90867615,99.1714325,93.95147705,88.78919983,67.21720886,67.62096405,67.27489471,69.35134125,66.40970612
,25.40627098,25.30373001,25.31838036,25.30373001,120.9521627,121.0254049,25.34767723,25.2597847,25.23048782,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.17578316,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.225462046,4.319304437,0.551714914,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,51.63842099,21.13609714,60.43946147,0.439459831,0.0,0.0,71.88922119,69.84161377,70.24536133,70.7933197,72.14877319,71.77386475,70.93751526,99.1714325,93.89379883,88.81803894,67.15953064,67.62096405,67.27489471,69.35134125,66.43854523
,25.40627098,25.31838036,25.31838036,25.28908157,120.9521627,121.0254049,25.33302879,25.2597847,25.23048782,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.17578316,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.225462046,4.272383242,0.547804814,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,50.96954903,19.34634516,60.43946147,0.439459831,0.0,0.0,71.88922119,69.87045288,70.21652222,70.82215881,72.14877319,71.77386475,70.93751526,99.57518768,93.89379883,88.81803894,67.15953064,67.64980316,67.33257294,69.35134125,66.43854523
,25.33302879,25.1865406,25.09864998,25.08400154,120.7324362,120.8056784,25.23048782,25.24513626,25.17189217,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.13183784,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.792472618,7.917597261,1.079826109,0.012117892,-0.061011221,-0.014090026,0.008207792,0.004297693,-0.045370823,51.82937697,20.44026514,60.21972895,0.439459831,0.0,0.0,71.88922119,69.87045288,70.21652222,70.82215881,72.06225586,71.77386475,70.90867615,99.57518768,94.09567261,87.75097656,67.15953064,67.64980316,67.33257294,69.38018036,66.43854523
,25.31838036,25.14259529,25.12794685,25.12794685,120.659194,120.7324362,25.1865406,25.27443314,25.20119095,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.13183784,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.792472618,7.808113017,1.025084351,0.008207792,-0.061011221,-0.014090026,0.000388,0.004297693,-0.045370823,50.65654957,19.97155501,60.21972895,0.439459831,120.0,0.0,71.9180603,69.84161377,70.27420807,70.82215881,72.06225586,71.77386475,70.90867615,99.57518768,94.09567261,87.75097656,67.15953064,67.62096405,67.33257294,69.38018036,66.55390167
,25.27443314,25.12794685,25.12794685,25.08400154,120.7324362,120.8056784,25.12794685,25.2597847,25.1865406,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.11718941,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.761191821,7.792472618,1.087646309,0.012117892,-0.061011221,-0.014090026,0.000388,0.004297693,-0.045370823,51.77637748,20.45775628,60.00000238,0.439459831,180.0,0.0,71.9180603,69.84161377,70.27420807,70.7933197,72.09109497,71.77386475,70.90867615,100.1519775,94.2687149,89.25063324,67.15953064,67.62096405,67.33257294,69.38018036,66.55390167
,25.28908157,25.02540588,25.01075745,24.98146057,120.5127096,120.5127096,25.14259529,25.2597847,25.1865406,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.13183784,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.668340754,8.730902348,1.255781684,0.012117892,-0.061011221,-0.014090026,-0.003522506,-0.003522506,-0.014090026,50.74124354,20.36004258,60.43946147,0.439459831,240.0,0.0,71.88922119,69.84161377,70.24536133,70.7933197,72.09109497,71.77386475,70.90867615,100.1519775,94.2687149,89.25063324,67.36141205,67.59212494,67.33257294,69.38018036,66.49622345
,25.27443314,25.05470276,25.08400154,24.99610901,120.5127096,120.5127096,25.0693531,25.2597847,25.1865406,0.014648661,0.0,0.29297322,0.219729915,0.014648661,24.23437881,24.11718941,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.71526195,8.71526195,1.247961484,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.014090026,51.44312511,20.725647,60.43946147,0.439459831,300.0,0.0,71.88922119,69.84161377,70.24536133,70.87983704,72.09109497,71.77386475,70.90867615,100.6134109,94.47058868,89.45250702,67.36141205,67.59212494,67.33257294,69.35134125,66.49622345
,25.20119095,24.83497429,24.83497429,24.96681213,120.2929688,120.3662109,25.01075745,25.24513626,25.14259529,0.029297322,0.0,0.219729915,0.219729915,0.029297322,24.23437881,24.08789253,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.43768664,8.71526195,1.666589163,0.012117892,-0.076653075,-0.014090026,-0.003522506,0.000388,-0.045370823,50.54252833,20.44657773,60.21972895,0.439459831,420.0,0.0,71.9180603,69.81277466,70.24536133,70.87983704,72.09109497,71.77386475,70.87983704,100.6134109,94.47058868,89.45250702,67.18836975,67.62096405,67.30373383,69.35134125,66.58274078
,25.20119095,24.84962273,24.86427116,24.90821648,120.2929688,120.3662109,25.04005432,25.24513626,25.15724373,0.029297322,0.0,0.219729915,0.219729915,0.0,24.21973038,24.07324409,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.37512504,11.34384279,1.670499262,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,50.97231079,20.54021455,60.21972895,0.439459831,420.0,0.0,71.9180603,69.81277466,70.27420807,70.82215881,72.09109497,71.74501801,70.87983704,101.1325226,94.73014069,89.56786346,67.18836975,67.62096405,67.30373383,69.35134125,66.58274078
,25.14259529,24.82032585,24.80567551,24.90821648,120.3662109,120.3662109,24.90821648,25.24513626,25.15724373,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.13183784,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.31256199,11.35948319,1.666589163,0.012117892,-0.045370823,-0.014090026,0.008207792,0.004297693,-0.045370823,50.61749039,20.39147404,60.21972895,0.439459831,480.0,0.0,71.88922119,69.81277466,70.27420807,70.82215881,72.09109497,71.74501801,70.93751526,101.1325226,94.73014069,89.56786346,67.24604797,67.70748138,67.27489471,69.35134125,66.55390167
,25.12794685,24.9521637,24.92286491,24.90821648,120.3662109,120.4394531,24.93751526,25.2597847,25.17189217,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.21973038,24.10254097,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.2969216,11.31256199,1.654858864,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,50.75242209,20.4791928,60.21972895,0.439459831,480.0,0.0,71.88922119,69.81277466,70.24536133,70.85099792,72.11993408,71.74501801,70.93751526,101.6516342,94.93202209,89.76974487,67.24604797,67.70748138,67.27489471,69.35134125,66.55390167
,25.1865406,24.93751526,24.9521637,24.79102707,120.3662109,120.4394531,24.98146057,25.27443314,25.15724373,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.11718941,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.35948319,11.31256199,1.643128565,0.012117892,-0.045370823,-0.014090026,0.008207792,0.004297693,-0.045370823,50.7599183,20.68763992,60.43946147,0.439459831,540.0,0.0,71.86038208,69.81277466,70.24536133,70.85099792,72.11993408,71.74501801,70.93751526,101.6516342,94.93202209,89.76974487,67.13069153,67.67864227,67.27489471,69.35134125,66.55390167
,25.12794685,24.8789196,24.89356804,24.74708176,120.3662109,120.3662109,24.9521637,25.24513626,25.09864998,0.029297322,0.0,0.219729915,0.14648661,0.014648661,24.23437881,24.10254097,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.32820239,11.31256199,1.654858864,0.012117892,-0.076653075,-0.014090026,-0.003522506,0.000388,-0.045370823,50.67627642,20.26219737,60.43946147,0.439459831,600.0,0.0,71.86038208,69.84161377,70.30304718,70.82215881,72.06225586,71.74501801,70.93751526,102.1130676,95.16273499,89.76974487,67.13069153,67.67864227,67.27489471,69.35134125,66.55390167
,25.12794685,24.84962273,24.86427116,24.77637863,120.3662109,120.3662109,24.8789196,25.2597847,25.14259529,0.0,0.0,0.219729915,0.14648661,0.014648661,24.23437881,24.07324409,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.2500004,11.2812812,1.639218465,0.012117892,-0.045370823,-0.014090026,-0.003522506,0.000388,-0.045370823,50.69284698,20.46104409,60.21972895,0.439459831,540.0,0.0,71.86038208,69.84161377,70.30304718,70.82215881,72.06225586,71.77386475,70.93751526,102.1130676,95.16273499,89.97161865,67.18836975,67.64980316,67.27489471,69.43785858,66.49622345
,25.08400154,24.79102707,24.77637863,24.80567551,120.3662109,120.3662109,24.92286491,25.2597847,25.14259529,0.0,0.0,0.219729915,0.219729915,0.014648661,24.21973038,24.08789253,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.31256199,11.2969216,1.658768964,0.012117892,-0.061011221,-0.014090026,0.000388,0.004297693,-0.045370823,50.57146106,20.61294089,60.21972895,0.439459831,600.0,0.0,71.86038208,69.81277466,70.27420807,70.82215881,72.09109497,71.77386475,70.93751526,102.5456619,95.42229462,89.97161865,67.18836975,67.64980316,67.33257294,69.43785858,66.49622345
,25.11329842,24.82032585,24.80567551,24.89356804,120.3662109,120.3662109,24.93751526,25.2597847,25.15724373,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.10254097,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.31256199,11.31256199,1.670499262,0.012117892,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,50.57356525,20.32847961,60.21972895,0.439459831,600.0,0.0,71.86038208,69.81277466,70.27420807,70.82215881,72.09109497,71.77386475,70.90867615,102.5456619,95.42229462,90.17349243,67.27489471,67.64980316,67.33257294,69.38018036,66.55390167
,25.08400154,24.92286491,24.90821648,24.79102707,120.3662109,120.3662109,24.80567551,25.2597847,25.15724373,0.014648661,0.0,0.219729915,0.219729915,0.0,24.23437881,24.11718941,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.2969216,11.2969216,1.690050124,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.014090026,50.67824911,20.47261718,60.21972895,0.439459831,600.0,0.0,71.9180603,69.81277466,70.27420807,70.82215881,72.09109497,71.77386475,70.90867615,102.9494171,95.42229462,90.17349243,67.27489471,67.70748138,67.30373383,69.38018036,66.55390167
,25.05470276,24.83497429,24.86427116,24.73243332,120.2929688,120.3662109,24.86427116,25.2597847,25.12794685,0.0,0.0,0.219729915,0.219729915,0.014648661,24.21973038,24.10254097,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.37512504,11.34384279,1.654858864,0.008207792,-0.045370823,-0.045370823,0.000388,0.000388,-0.014090026,50.61998912,20.53903093,60.43946147,0.219729915,540.0,0.0,71.9180603,69.81277466,70.27420807,70.82215881,72.09109497,71.77386475,70.90867615,102.9494171,95.65300751,90.31769562,67.27489471,67.70748138,67.30373383,69.35134125,66.46738434
,25.0693531,24.74708176,24.74708176,24.80567551,120.2929688,120.3662109,24.93751526,25.2597847,25.14259529,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.21973038,24.11718941,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.31256199,11.31256199,1.701780423,0.012117892,-0.076653075,-0.014090026,-0.003522506,0.004297693,-0.045370823,50.78214389,20.39081648,60.21972895,0.439459831,600.0,0.0,71.86038208,69.84161377,70.24536133,70.82215881,72.09109497,71.77386475,70.90867615,103.3531723,95.65300751,90.31769562,67.27489471,67.64980316,67.27489471,69.35134125,66.46738434
,25.08400154,24.84962273,24.89356804,24.74708176,120.3662109,120.3662109,24.90821648,25.2597847,25.15724373,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.07324409,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.2969216,11.34384279,1.666589163,0.012117892,-0.045370823,-0.014090026,-0.003522506,0.000388,-0.045370823,50.84526983,20.64161059,60.21972895,0.439459831,600.0,0.0,71.86038208,69.84161377,70.24536133,70.82215881,72.06225586,71.77386475,70.90867615,103.3531723,95.8260498,90.46189117,67.24604797,67.64980316,67.27489471,69.38018036,66.46738434
,25.05470276,24.86427116,24.73243332,24.67383766,120.3662109,120.3662109,24.80567551,25.2597847,25.12794685,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.08789253,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.31256199,11.34384279,1.670499262,0.008207792,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,51.16642306,20.82073045,60.21972895,0.439459831,660.0,0.0,71.88922119,69.84161377,70.27420807,70.82215881,72.06225586,71.77386475,70.90867615,103.3531723,95.8260498,90.46189117,67.24604797,67.59212494,67.33257294,69.38018036,66.46738434
,25.05470276,24.8789196,24.86427116,24.77637863,120.2929688,120.3662109,24.84962273,25.2597847,25.15724373,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.11718941,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.2969216,11.31256199,1.658768964,0.012117892,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,51.13407102,20.96986549,60.43946147,0.439459831,600.0,0.0,71.88922119,69.84161377,70.27420807,70.7933197,72.09109497,71.77386475,70.87983704,103.8434448,96.0567627,90.66376495,67.24604797,67.59212494,67.33257294,69.35134125,66.46738434
,25.0693531,24.76173019,24.77637863,24.67383766,120.2929688,120.3662109,24.83497429,25.24513626,25.12794685,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.08789253,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.31256199,11.35948319,1.607693196,0.012117892,-0.045370823,-0.014090026,0.000388,0.000388,-0.045370823,51.66209322,21.71738186,60.00000238,0.439459831,600.0,0.0,71.9180603,69.84161377,70.27420807,70.7933197,72.09109497,71.77386475,70.87983704,103.8434448,96.0567627,90.66376495,67.18836975,67.62096405,67.27489471,69.35134125,66.52506256
,25.0693531,24.73243332,24.71778488,24.71778488,120.2929688,120.3662109,24.79102707,25.24513626,25.12794685,0.0,0.0,0.219729915,0.14648661,0.014648661,24.23437881,24.07324409,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.31256199,11.34384279,1.705690523,0.012117892,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,51.86777859,21.97738183,60.21972895,0.439459831,600.0,0.0,71.9180603,69.84161377,70.27420807,70.85099792,72.09109497,71.77386475,70.87983704,104.3048782,96.34516144,90.83680725,67.18836975,67.62096405,67.27489471,69.38018036,66.52506256
,25.04005432,24.71778488,24.73243332,24.68848801,120.2929688,120.3662109,24.84962273,25.2597847,25.12794685,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.07324409,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.32820239,11.34384279,1.670499262,0.012117892,-0.061011221,-0.014090026,0.008207792,0.004297693,-0.045370823,51.55806693,21.59612744,60.21972895,0.439459831,600.0,0.0,71.86038208,69.87045288,70.27420807,70.85099792,72.09109497,71.77386475,70.93751526,104.3048782,96.34516144,90.83680725,67.15953064,67.64980316,67.30373383,69.38018036,66.49622345
,25.0693531,24.71778488,24.68848801,24.71778488,120.2929688,120.3662109,24.89356804,25.24513626,25.12794685,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.07324409,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.31256199,11.35948319,1.690050124,0.012117892,-0.076653075,-0.014090026,0.000388,0.000388,-0.045370823,51.26913423,21.15240467,60.21972895,0.439459831,600.0,0.0,71.86038208,69.87045288,70.24536133,70.7933197,72.11993408,71.74501801,70.93751526,104.6797867,96.57587433,91.03868103,67.15953064,67.64980316,67.30373383,69.38018036,66.49622345
,25.01075745,24.83497429,24.83497429,24.76173019,120.3662109,120.3662109,24.79102707,25.2597847,25.12794685,0.014648661,0.0,0.219729915,0.14648661,0.014648661,24.23437881,24.08789253,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.2812812,11.34384279,1.654858864,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,51.39472855,21.18922814,60.21972895,0.439459831,600.0,0.0,71.9180603,69.84161377,70.24536133,70.7933197,72.11993408,71.74501801,70.93751526,104.6797867,96.57587433,91.03868103,67.15953064,67.64980316,67.24604797,69.38018036,66.46738434
,25.02540588,24.83497429,24.83497429,24.74708176,120.2929688,120.3662109,24.86427116,25.2597847,25.15724373,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.11718941,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.2969216,11.31256199,1.682229925,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,51.43799613,21.28089227,60.21972895,0.439459831,600.0,0.0,71.9180603,69.84161377,70.27420807,70.82215881,72.09109497,71.77386475,70.93751526,105.1988983,96.80659485,91.24055481,67.15953064,67.64980316,67.24604797,69.38018036,66.46738434
,25.01075745,24.70313644,24.71778488,24.71778488,120.2929688,120.3662109,24.83497429,25.2597847,25.14259529,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.07324409,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.31256199,11.34384279,1.678319825,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.014090026,51.59975635,21.3672959,60.21972895,0.439459831,600.0,0.0,71.88922119,69.84161377,70.27420807,70.82215881,72.09109497,71.77386475,70.96635437,105.1988983,96.80659485,91.24055481,67.18836975,67.70748138,67.30373383,69.35134125,66.46738434
