Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before
16043.0,1.0,-1.0,5362.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,2.0
16044.0,0.0,1.0,6207.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0
16046.0,1.0,-2.0,2271.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,0.0
16048.0,1.0,-1.0,6178.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,3.0
16051.0,1.0,-1.0,4915.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,3.0
16052.0,1.0,-2.0,5134.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,4.0
16054.0,1.0,-1.0,4550.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,3.0
16057.0,0.0,1.0,4614.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0
16058.0,0.0,2.0,3796.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0
16061.0,1.0,-1.0,5010.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,1.0
16062.0,0.0,1.0,5943.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0
16063.0,0.0,1.0,6217.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0
16068.0,0.0,1.0,5072.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16070.0,0.0,2.0,6600.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16071.0,0.0,1.0,3313.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16075.0,1.0,-1.0,2551.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0
16076.0,0.0,1.0,6006.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16079.0,1.0,-1.0,4848.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0
16083.0,0.0,1.0,5756.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16084.0,0.0,2.0,8046.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16085.0,1.0,-1.0,7077.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0
16086.0,1.0,-2.0,5455.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,3.0
16095.0,1.0,-1.0,5242.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0
16096.0,1.0,-2.0,1586.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,3.0
16104.0,0.0,2.0,9506.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16108.0,0.0,1.0,5243.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16114.0,1.0,-2.0,15614.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,0.0
16115.0,1.0,-1.0,5030.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0
16116.0,0.0,1.0,7516.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16118.0,1.0,-1.0,8688.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,3.0
16122.0,0.0,1.0,4121.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16125.0,1.0,-1.0,3842.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,0.0
16127.0,0.0,2.0,5648.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16128.0,0.0,1.0,1291.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16130.0,0.0,1.0,4512.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16134.0,0.0,1.0,6736.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16135.0,1.0,-1.0,5119.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0
16136.0,0.0,1.0,5336.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16139.0,1.0,-1.0,9834.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,3.0
16140.0,1.0,-2.0,5725.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0
16141.0,1.0,-1.0,5734.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,0.0
16143.0,1.0,-1.0,5817.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0
16146.0,0.0,1.0,3672.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16147.0,0.0,2.0,3920.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16150.0,1.0,-2.0,5881.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0
16151.0,1.0,-1.0,3760.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0
16152.0,0.0,1.0,3609.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16155.0,0.0,1.0,7270.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16156.0,1.0,-1.0,5351.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0
16159.0,0.0,2.0,11768.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16161.0,0.0,1.0,6281.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16162.0,0.0,1.0,14435.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16164.0,1.0,-2.0,5767.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0
16167.0,1.0,-1.0,4479.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0
16170.0,0.0,1.0,6590.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16173.0,0.0,1.0,4341.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16174.0,1.0,-2.0,2069.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0
16181.0,0.0,1.0,6276.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16182.0,1.0,-1.0,5539.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,0.0
16184.0,1.0,-1.0,3343.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0
16186.0,0.0,1.0,5369.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16187.0,1.0,-1.0,6362.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0
16190.0,1.0,-1.0,5253.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0
16192.0,1.0,-1.0,8884.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0
16194.0,0.0,1.0,5303.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16195.0,0.0,2.0,5084.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16196.0,0.0,1.0,5695.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16199.0,1.0,-1.0,4509.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0
16200.0,0.0,1.0,6082.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16203.0,1.0,-1.0,5959.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0
16204.0,0.0,1.0,5802.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16205.0,0.0,2.0,4729.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0
16206.0,1.0,-1.0,5368.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16208.0,1.0,-1.0,3126.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0
16211.0,1.0,-1.0,6721.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16213.0,0.0,2.0,5220.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16214.0,0.0,1.0,5445.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16215.0,1.0,-2.0,3220.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16217.0,0.0,1.0,5644.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16220.0,1.0,-1.0,9454.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16222.0,1.0,-2.0,2053.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0
16226.0,0.0,2.0,4932.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16231.0,0.0,1.0,5595.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16233.0,1.0,-2.0,3578.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0
16235.0,1.0,-2.0,5041.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,1.0
16236.0,1.0,-1.0,6596.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0
16238.0,0.0,1.0,3746.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16241.0,0.0,2.0,5535.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16245.0,1.0,-1.0,4277.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,1.0
16247.0,1.0,-2.0,5600.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,1.0
16248.0,1.0,-2.0,5070.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0
16250.0,1.0,-1.0,4683.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0
16252.0,1.0,-2.0,3328.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0
16256.0,1.0,-1.0,2455.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16258.0,0.0,1.0,2473.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16259.0,1.0,-1.0,4247.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0
16262.0,1.0,-1.0,8977.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0
16263.0,0.0,1.0,9384.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16265.0,1.0,-2.0,6613.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0
16267.0,1.0,-1.0,5009.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0
16269.0,0.0,1.0,8827.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16270.0,0.0,1.0,5741.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16273.0,0.0,1.0,5662.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16274.0,0.0,1.0,7372.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16275.0,1.0,-1.0,4341.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0
16278.0,0.0,2.0,4138.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16282.0,0.0,2.0,5692.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16283.0,1.0,-2.0,4352.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0
16284.0,0.0,1.0,3715.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16287.0,0.0,2.0,5725.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16288.0,0.0,1.0,4977.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16293.0,0.0,2.0,8691.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16294.0,0.0,1.0,8215.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16297.0,0.0,1.0,5671.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16299.0,1.0,-2.0,3158.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16302.0,0.0,1.0,11645.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16310.0,0.0,1.0,4264.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16311.0,1.0,-2.0,4350.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16313.0,1.0,-1.0,5538.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0
16316.0,1.0,-1.0,5801.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0
16317.0,1.0,-1.0,4199.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16318.0,0.0,1.0,4745.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16320.0,0.0,1.0,4012.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16322.0,0.0,1.0,4324.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16323.0,1.0,-2.0,4885.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0
16324.0,1.0,-1.0,4510.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0
16326.0,0.0,1.0,7741.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16329.0,1.0,-1.0,6084.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16332.0,1.0,-1.0,7951.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16334.0,0.0,2.0,3809.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16336.0,0.0,1.0,4386.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16337.0,1.0,-1.0,3748.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16338.0,1.0,-1.0,3251.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,1.0
16340.0,0.0,1.0,5476.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16341.0,1.0,-1.0,5158.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16342.0,0.0,2.0,652.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16343.0,0.0,1.0,10631.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16344.0,1.0,-1.0,4759.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0
16347.0,0.0,1.0,5196.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16348.0,0.0,1.0,6036.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16359.0,1.0,-1.0,6472.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0
16360.0,1.0,-2.0,4310.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16361.0,1.0,-1.0,7484.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0
16363.0,1.0,-1.0,4089.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0
16370.0,1.0,-2.0,9801.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0
16371.0,0.0,1.0,3173.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16372.0,1.0,-1.0,4076.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0
16373.0,0.0,1.0,5944.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16374.0,0.0,1.0,1928.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16375.0,1.0,-1.0,5679.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0
16377.0,0.0,2.0,4587.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0
16378.0,1.0,-1.0,6626.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0
16380.0,0.0,2.0,6097.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16382.0,0.0,2.0,5088.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16383.0,1.0,-2.0,6425.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0
16387.0,1.0,-1.0,3546.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16388.0,1.0,-2.0,8933.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16391.0,0.0,1.0,5025.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16393.0,0.0,1.0,621.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16396.0,1.0,-1.0,12402.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0
16400.0,1.0,-1.0,6067.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16401.0,1.0,-2.0,4279.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16402.0,1.0,-2.0,11766.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16404.0,0.0,1.0,4699.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16409.0,1.0,-1.0,2830.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16414.0,0.0,1.0,4927.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16417.0,0.0,1.0,5072.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16418.0,0.0,1.0,4384.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16420.0,0.0,1.0,3358.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16421.0,0.0,1.0,5242.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16424.0,0.0,2.0,2457.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16425.0,1.0,-2.0,3639.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16434.0,0.0,1.0,3905.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16435.0,0.0,2.0,4435.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16437.0,1.0,-1.0,10745.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0
16440.0,0.0,1.0,5784.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16442.0,1.0,-1.0,6050.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16443.0,1.0,-1.0,6722.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,4.0
16444.0,0.0,2.0,4496.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16445.0,1.0,-2.0,7278.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16447.0,1.0,-2.0,6628.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16451.0,0.0,1.0,4820.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16452.0,0.0,1.0,1773.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16453.0,0.0,1.0,4647.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16455.0,1.0,-1.0,6098.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0
16456.0,1.0,-2.0,6410.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16458.0,0.0,1.0,7562.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16459.0,1.0,-1.0,4666.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,2.0
16460.0,1.0,-1.0,4230.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0
16461.0,1.0,-2.0,3981.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16462.0,1.0,-1.0,5041.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,4.0
16465.0,1.0,-2.0,4511.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0
16468.0,1.0,-2.0,2953.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16469.0,1.0,-1.0,7027.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16471.0,1.0,-2.0,7983.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,4.0
16473.0,1.0,-1.0,6044.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16475.0,1.0,-2.0,9948.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,2.0
16477.0,1.0,-2.0,5315.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,2.0
16479.0,0.0,2.0,8682.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16480.0,1.0,-1.0,5732.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16481.0,0.0,1.0,3189.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16482.0,0.0,1.0,7343.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16485.0,1.0,-1.0,10114.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16487.0,0.0,2.0,4030.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16495.0,0.0,1.0,6457.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16496.0,1.0,-1.0,8372.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0
16499.0,1.0,-2.0,5944.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16501.0,1.0,-2.0,7662.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,4.0
16502.0,1.0,-1.0,6527.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,2.0
16504.0,1.0,-1.0,9492.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16505.0,0.0,2.0,5179.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16509.0,1.0,-2.0,5771.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,2.0
16510.0,0.0,2.0,6137.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16512.0,0.0,1.0,4304.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16513.0,1.0,-1.0,5505.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0
16515.0,0.0,2.0,6123.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16516.0,1.0,-1.0,6361.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16518.0,0.0,1.0,5208.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16520.0,0.0,1.0,1773.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16522.0,0.0,2.0,5289.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16523.0,1.0,-2.0,1990.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16525.0,1.0,-2.0,12340.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16526.0,1.0,-2.0,2578.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,2.0
16528.0,1.0,-2.0,5803.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,4.0
16531.0,0.0,1.0,5348.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16534.0,0.0,1.0,5968.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16536.0,1.0,-1.0,3126.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16539.0,0.0,2.0,6099.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16541.0,1.0,-1.0,5925.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0
16544.0,0.0,1.0,5847.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16546.0,1.0,-1.0,5454.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0
16548.0,0.0,2.0,5878.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0
16549.0,1.0,-1.0,4957.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0
16551.0,1.0,-1.0,6099.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,2.0
16554.0,0.0,1.0,4901.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16555.0,0.0,1.0,2488.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16556.0,1.0,-2.0,5785.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,2.0
16557.0,0.0,1.0,6171.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16558.0,1.0,-1.0,5023.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,3.0
16561.0,0.0,1.0,3015.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16562.0,0.0,2.0,5753.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16564.0,1.0,-2.0,3329.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,1.0
16565.0,0.0,1.0,4793.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16566.0,1.0,-1.0,4932.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,2.0
16572.0,1.0,-2.0,7188.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,0.0
16573.0,1.0,-1.0,6171.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,2.0
16574.0,0.0,1.0,7516.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16576.0,1.0,-2.0,15299.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,3.0
16577.0,0.0,1.0,3979.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16578.0,1.0,-1.0,5381.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,1.0
16585.0,0.0,1.0,6301.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16588.0,0.0,2.0,8434.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16589.0,0.0,1.0,5259.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16590.0,0.0,1.0,5430.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16593.0,0.0,1.0,5507.0,baffle screw miss/loose,unknown,2.0,18.0,0.0,0.0,-1.0
16595.0,1.0,-1.0,6099.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,1.0
16596.0,1.0,-2.0,10926.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,4.0
16598.0,1.0,-1.0,6121.0,baffle screw miss/loose,unknown,2.0,18.0,18.0,1.0,2.0
