Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,mean_flight_length_per_label,is_recent_flight,flight_length_ratio,flights_per_length,before_after_date_diff
16031.0,1.0,-1.0,3033.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,4.0,5307.897163120568,0,606.6,0.0013183915622940012,-1.0
16032.0,0.0,1.0,3718.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00026888948642108095,0.0
16033.0,1.0,-1.0,4963.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,0.0,5307.897163120568,0,4963.0,0.0,-1.0
16037.0,0.0,1.0,5262.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00019000570017100514,0.0
16038.0,1.0,-1.0,3202.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,4.0,5307.897163120568,0,640.4,0.001248829222603809,-1.0
16039.0,0.0,1.0,3656.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00027344818156959256,0.0
16040.0,1.0,-1.0,7681.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,2.0,5307.897163120568,0,2560.3333333333335,0.0002603488674824265,-1.0
16041.0,1.0,-2.0,7123.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,4.0,5307.897163120568,0,1424.6,0.0005614823133071309,-2.0
16043.0,1.0,-1.0,5362.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,2.0,5307.897163120568,0,1787.3333333333333,0.00037292560134253216,-1.0
16044.0,0.0,1.0,6207.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00016108247422680412,0.0
16046.0,1.0,-2.0,2271.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,0.0,5307.897163120568,0,2271.0,0.0,-2.0
16048.0,1.0,-1.0,6178.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,3.0,5307.897163120568,0,1544.5,0.0004855154555753358,-1.0
16051.0,1.0,-1.0,4915.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,3.0,5307.897163120568,0,1228.75,0.0006102522375915378,-1.0
16052.0,1.0,-2.0,5134.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,4.0,5307.897163120568,0,1026.8,0.0007789678675754625,-2.0
16054.0,1.0,-1.0,4550.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,3.0,5307.897163120568,0,1137.5,0.0006591957811470006,-1.0
16057.0,0.0,1.0,4614.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00021668472372697725,0.0
16058.0,0.0,2.0,3796.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0002633658151171978,0.0
16061.0,1.0,-1.0,5010.0,engine failure/fire/time out,unknown,3.0,4.0,4.0,3.0,1.0,5307.897163120568,0,2505.0,0.00019956096587507485,-1.0
16062.0,0.0,1.0,5943.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00016823687752355316,0.0
16063.0,0.0,1.0,6217.0,engine failure/fire/time out,unknown,3.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0001608234158893535,0.0
16068.0,0.0,1.0,5072.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00019712201852946975,0.0
16070.0,0.0,2.0,6600.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0001514921981517952,0.0
16071.0,0.0,1.0,3313.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00030175015087507544,0.0
16075.0,1.0,-1.0,2551.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0,5307.897163120568,0,1275.5,0.00039184952978056425,-1.0
16076.0,0.0,1.0,6006.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.000166472448809722,0.0
16079.0,1.0,-1.0,4848.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0,5307.897163120568,0,1616.0,0.00041245617653124357,-1.0
16083.0,0.0,1.0,5756.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00017370158068438424,0.0
16084.0,0.0,2.0,8046.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00012426991425375916,0.0
16085.0,1.0,-1.0,7077.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0,5307.897163120568,0,2359.0,0.00028256569652444194,-1.0
16086.0,1.0,-2.0,5455.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,3.0,5307.897163120568,0,1363.75,0.0005498533724340176,-2.0
16095.0,1.0,-1.0,5242.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0,5307.897163120568,0,2621.0,0.00019073049780659929,-1.0
16096.0,1.0,-2.0,1586.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,3.0,5307.897163120568,0,396.5,0.001890359168241966,-2.0
16108.0,0.0,1.0,5243.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00019069412662090009,0.0
16115.0,1.0,-1.0,5030.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0,5307.897163120568,0,1006.0,0.000795070562512423,-1.0
16116.0,0.0,1.0,7516.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00013303179459890914,0.0
16118.0,1.0,-1.0,8688.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,3.0,5307.897163120568,0,2172.0,0.00034526412705719877,-1.0
16122.0,0.0,1.0,4121.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00024260067928190198,0.0
16125.0,1.0,-1.0,3842.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,0.0,5307.897163120568,0,3842.0,0.0,-1.0
16127.0,0.0,2.0,5648.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0001770224818551956,0.0
16130.0,0.0,1.0,4512.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00022158209616662973,0.0
16134.0,0.0,1.0,6736.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00014843402107763098,0.0
16135.0,1.0,-1.0,5119.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0,5307.897163120568,0,2559.5,0.0001953125,-1.0
16136.0,0.0,1.0,5336.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00018737118231216038,0.0
16140.0,1.0,-2.0,5725.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0,5307.897163120568,0,1908.3333333333333,0.00034928396786587494,-2.0
16141.0,1.0,-1.0,5734.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,0.0,5307.897163120568,0,5734.0,0.0,-1.0
16143.0,1.0,-1.0,5817.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0,5307.897163120568,0,2908.5,0.00017188037126160193,-1.0
16146.0,0.0,1.0,3672.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0002722570106180234,0.0
16147.0,0.0,2.0,3920.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0002550369803621525,0.0
16150.0,1.0,-2.0,5881.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0,5307.897163120568,0,2940.5,0.00017001020061203673,-2.0
16151.0,1.0,-1.0,3760.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0,5307.897163120568,0,752.0,0.0010635469290082426,-1.0
16152.0,0.0,1.0,3609.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0002770083102493075,0.0
16155.0,0.0,1.0,7270.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00013753266400770182,0.0
16156.0,1.0,-1.0,5351.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0,5307.897163120568,0,1070.2,0.0007473841554559044,-1.0
16161.0,0.0,1.0,6281.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0001591849729385546,0.0
16164.0,1.0,-2.0,5767.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0,5307.897163120568,0,1153.4,0.0006934812760055479,-2.0
16167.0,1.0,-1.0,4479.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0,5307.897163120568,0,895.8,0.0008928571428571428,-1.0
16170.0,0.0,1.0,6590.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00015172204521316947,0.0
16173.0,0.0,1.0,4341.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00023030861354214648,0.0
16174.0,1.0,-2.0,2069.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0,5307.897163120568,0,413.8,0.001932367149758454,-2.0
16181.0,0.0,1.0,6276.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00015931177314003505,0.0
16182.0,1.0,-1.0,5539.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,0.0,5307.897163120568,0,5539.0,0.0,-1.0
16184.0,1.0,-1.0,3343.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0,5307.897163120568,0,1114.3333333333333,0.0005980861244019139,-1.0
16186.0,0.0,1.0,5369.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00018621973929236498,0.0
16187.0,1.0,-1.0,6362.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0,5307.897163120568,0,3181.0,0.00015715857300015716,-1.0
16190.0,1.0,-1.0,5253.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0,5307.897163120568,0,1751.0,0.00038066235249333843,-1.0
16192.0,1.0,-1.0,8884.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,2.0,5307.897163120568,0,2961.3333333333335,0.00022509848058525604,-1.0
16194.0,0.0,1.0,5303.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0001885369532428356,0.0
16195.0,0.0,2.0,5084.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00019665683382497542,0.0
16196.0,0.0,1.0,5695.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00017556179775280898,0.0
16199.0,1.0,-1.0,4509.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,1.0,5307.897163120568,0,2254.5,0.00022172949002217295,-1.0
16200.0,0.0,1.0,6082.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.0001643925694558606,0.0
16203.0,1.0,-1.0,5959.0,engine failure/fire/time out,unknown,4.0,4.0,4.0,3.0,4.0,5307.897163120568,0,1191.8,0.0006711409395973154,-1.0
16204.0,0.0,1.0,5802.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00017232465965879716,0.0
16205.0,0.0,2.0,4729.0,engine failure/fire/time out,unknown,4.0,4.0,0.0,0.0,-1.0,5307.897163120568,1,2524.074202559605,-0.00021141649048625792,0.0
16206.0,1.0,-1.0,5368.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,1789.3333333333333,0.00037250884708511827,-1.0
16208.0,1.0,-1.0,3126.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0,5191.848,0,781.5,0.0009593859929645027,-1.0
16211.0,1.0,-1.0,6721.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,2240.3333333333335,0.0002975304968759298,-1.0
16213.0,0.0,2.0,5220.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001915341888527102,0.0
16214.0,0.0,1.0,5445.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001836210062431142,0.0
16215.0,1.0,-2.0,3220.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,1073.3333333333333,0.0006209251785159888,-2.0
16217.0,0.0,1.0,5644.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001771479185119575,0.0
16222.0,1.0,-2.0,2053.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0,5191.848,0,2053.0,0.0,-2.0
16226.0,0.0,2.0,4932.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00020271639975674033,0.0
16231.0,0.0,1.0,5595.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00017869907076483203,0.0
16233.0,1.0,-2.0,3578.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0,5191.848,0,3578.0,0.0,-2.0
16235.0,1.0,-2.0,5041.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,1.0,5191.848,0,2520.5,0.00019833399444664816,-2.0
16236.0,1.0,-1.0,6596.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0,5191.848,0,1649.0,0.00045475216007276033,-1.0
16238.0,0.0,1.0,3746.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0002668801708033093,0.0
16241.0,0.0,2.0,5535.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.000180635838150289,0.0
16245.0,1.0,-1.0,4277.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,1.0,5191.848,0,2138.5,0.0002337540906965872,-1.0
16247.0,1.0,-2.0,5600.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,1.0,5191.848,0,2800.0,0.00017853954650955185,-2.0
16248.0,1.0,-2.0,5070.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0,5191.848,0,1014.0,0.0007887990534411359,-2.0
16250.0,1.0,-1.0,4683.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0,5191.848,0,936.6,0.0008539709649871904,-1.0
16252.0,1.0,-2.0,3328.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0,5191.848,0,832.0,0.0009011715229798738,-2.0
16256.0,1.0,-1.0,2455.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,818.3333333333334,0.0008143322475570033,-1.0
16258.0,0.0,1.0,2473.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0004042037186742118,0.0
16259.0,1.0,-1.0,4247.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0,5191.848,0,4247.0,0.0,-1.0
16262.0,1.0,-1.0,8977.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0,5191.848,0,8977.0,0.0,-1.0
16265.0,1.0,-2.0,6613.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0,5191.848,0,1653.25,0.00045358330813426064,-2.0
16267.0,1.0,-1.0,5009.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0,5191.848,0,5009.0,0.0,-1.0
16269.0,0.0,1.0,8827.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00011327594019030358,0.0
16270.0,0.0,1.0,5741.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00017415534656913968,0.0
16273.0,0.0,1.0,5662.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001765848490199541,0.0
16274.0,0.0,1.0,7372.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001356300013563,0.0
16275.0,1.0,-1.0,4341.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0,5191.848,0,868.2,0.0009212344541685859,-1.0
16278.0,0.0,2.0,4138.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00024160425223483932,0.0
16282.0,0.0,2.0,5692.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001756543123133673,0.0
16283.0,1.0,-2.0,4352.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0,5191.848,0,4352.0,0.0,-2.0
16284.0,0.0,1.0,3715.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00026910656620021526,0.0
16287.0,0.0,2.0,5725.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00017464198393293747,0.0
16288.0,0.0,1.0,4977.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0002008838891120932,0.0
16293.0,0.0,2.0,8691.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001150483202945237,0.0
16294.0,0.0,1.0,8215.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00012171372930866602,0.0
16297.0,0.0,1.0,5671.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001763046544428773,0.0
16299.0,1.0,-2.0,3158.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,1052.6666666666667,0.0006331117442228553,-2.0
16310.0,0.0,1.0,4264.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00023446658851113716,0.0
16311.0,1.0,-2.0,4350.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,1450.0,0.0004596644449551827,-2.0
16313.0,1.0,-1.0,5538.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0,5191.848,0,1107.6,0.0007221520129987362,-1.0
16316.0,1.0,-1.0,5801.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0,5191.848,0,5801.0,0.0,-1.0
16317.0,1.0,-1.0,4199.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,1399.6666666666667,0.0004761904761904762,-1.0
16318.0,0.0,1.0,4745.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00021070375052675939,0.0
16320.0,0.0,1.0,4012.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00024919013207077,0.0
16322.0,0.0,1.0,4324.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00023121387283236994,0.0
16323.0,1.0,-2.0,4885.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0,5191.848,0,977.0,0.0008186655751125665,-2.0
16324.0,1.0,-1.0,4510.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0,5191.848,0,1127.5,0.0006650410108623365,-1.0
16326.0,0.0,1.0,7741.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001291655902867476,0.0
16329.0,1.0,-1.0,6084.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,2028.0,0.0003286770747740345,-1.0
16332.0,1.0,-1.0,7951.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,2650.3333333333335,0.00025150905432595576,-1.0
16334.0,0.0,2.0,3809.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00026246719160104987,0.0
16336.0,0.0,1.0,4386.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00022794620469569182,0.0
16337.0,1.0,-1.0,3748.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,1249.3333333333333,0.0005334755934915977,-1.0
16338.0,1.0,-1.0,3251.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,1.0,5191.848,0,1625.5,0.0003075030750307503,-1.0
16340.0,0.0,1.0,5476.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00018258170531312764,0.0
16341.0,1.0,-1.0,5158.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,1719.3333333333333,0.0003876720294630742,-1.0
16344.0,1.0,-1.0,4759.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0,5191.848,0,1189.75,0.0006302521008403362,-1.0
16347.0,0.0,1.0,5196.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00019241870309794111,0.0
16348.0,0.0,1.0,6036.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00016564518800728838,0.0
16359.0,1.0,-1.0,6472.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0,5191.848,0,1618.0,0.0004634636181059787,-1.0
16360.0,1.0,-2.0,4310.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,1436.6666666666667,0.00046392948271862676,-2.0
16361.0,1.0,-1.0,7484.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,3.0,5191.848,0,1871.0,0.0004008016032064128,-1.0
16363.0,1.0,-1.0,4089.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,4.0,5191.848,0,817.8,0.0009779951100244498,-1.0
16371.0,0.0,1.0,3173.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.000315059861373661,0.0
16372.0,1.0,-1.0,4076.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0,5191.848,0,4076.0,0.0,-1.0
16373.0,0.0,1.0,5944.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0001682085786375105,0.0
16374.0,0.0,1.0,1928.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0005184033177812338,0.0
16375.0,1.0,-1.0,5679.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,2.0,5191.848,0,1893.0,0.00035211267605633805,-1.0
16377.0,0.0,2.0,4587.0,baffle screw miss/loose,unknown,0.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00021795989537925023,0.0
16378.0,1.0,-1.0,6626.0,baffle screw miss/loose,unknown,0.0,18.0,18.0,1.0,0.0,5191.848,0,6626.0,0.0,-1.0
16380.0,0.0,2.0,6097.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00016398819285011479,0.0
16382.0,0.0,2.0,5088.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00019650225977598743,0.0
16383.0,1.0,-2.0,6425.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,1.0,5191.848,0,3212.5,0.0001556178026766262,-2.0
16387.0,1.0,-1.0,3546.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0,5191.848,0,3546.0,0.0,-1.0
16388.0,1.0,-2.0,8933.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0,5191.848,0,2233.25,0.000335795836131632,-2.0
16391.0,0.0,1.0,5025.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00019896538002387584,0.0
16400.0,1.0,-1.0,6067.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0,5191.848,0,6067.0,0.0,-1.0
16401.0,1.0,-2.0,4279.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0,5191.848,0,4279.0,0.0,-2.0
16404.0,0.0,1.0,4699.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0002127659574468085,0.0
16409.0,1.0,-1.0,2830.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,0.0,5191.848,0,2830.0,0.0,-1.0
16414.0,0.0,1.0,4927.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00020292207792207794,0.0
16417.0,0.0,1.0,5072.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00019712201852946975,0.0
16418.0,0.0,1.0,4384.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00022805017103762827,0.0
16420.0,0.0,1.0,3358.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00029770765108663293,0.0
16421.0,0.0,1.0,5242.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.00019073049780659929,0.0
16424.0,0.0,2.0,2457.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0004068348250610252,0.0
16425.0,1.0,-2.0,3639.0,baffle screw miss/loose,unknown,1.0,18.0,18.0,1.0,3.0,5191.848,0,909.75,0.0008241758241758242,-2.0
16434.0,0.0,1.0,3905.0,baffle screw miss/loose,unknown,1.0,18.0,0.0,0.0,-1.0,5191.848,1,2524.074202559605,-0.0002560163850486431,0.0
